2716	Royal Splendour 6 Piece Towel Set Angora Wheat	ACESHOPI18	021100001046	ZZW1639	ABC755667781	0.05	74.90	59.50		6			0	5.50	1	100			f	24	17	34	2.06	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.308	2020-06-14 04:48:51.308	0		Canningvale Australia;Royal Splendour;Towel Set	""	5ee61b420351c97df2d386b9/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:48:59.800523	13702	13702	13702	13701	13701	13701	13701	1267	1402	1851	51092	1101	2558
2720	Royal Splendour 3 Piece Towel Set - Angora Wheat	ACESHOPI21	021100001208	ZZW2841	ABC889001113	0.05	39.90	31.70		3			0	5.50	1	100			f	23	8	34	0.90	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.308	2020-06-14 04:48:51.308	0		Canningvale Australia;Royal Splendour;Towel Set	""	5ee61b4f0351c97df2d386c1/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.014522	13702	13702	13702	13701	13701	13701	13701	1267	1402	1851	51092	1101	2561
2728	Royal Splendour Bath Sheet - White	ACESHOPI22	021100001064	ZZW8979	ABC933445557	0.05	29.90	23.75		10			0	5.50	1	100			f	30	8	42	0.95	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.308	2020-06-14 04:48:51.308	0		Canningvale Australia;Royal Splendour;Bath Sheet	""	5ee61b8c0351c97df2d386d7/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.221519	13702	13702	13702	13701	13701	13701	13701	1251	1402	1851	51092	1101	2564
2731	Royal Splendour Bath Sheet - Angora Wheat	ACESHOPI28	021100001056	ZZW55	ABC1200112221	0.05	29.90	23.75		10			0	5.50	1	100			f	30	6	42	0.95	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Sheet	""	5ee61b9d0351c97df2d386dd/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.43152	13702	13702	13702	13701	13701	13701	13701	1267	1402	1851	51092	1101	2564
2741	Royal Splendour Bath Mat - Silver	ACESHOPI62	021100001165	ZZW9808	ABC1583743979	0.05	19.90	15.81		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61bcb0351c97df2d386f1/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.655521	13702	13702	13702	13701	13701	13701	13701	1266	1402	1851	51092	1101	2567
2743	Royal Splendour Bath Towel - Storm Grey	ACESHOPI32	021100001139	ZZW1139	ABC1377889997	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61bec0351c97df2d386f6/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.862519	13702	13702	13702	13701	13701	13701	13701	1269	1402	1851	51092	1101	2566
2801	Royal Splendour Bath Towel - Brilliant Blue	ACESHOPI38	021100003703	ZZW202	ABC1644556661	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c160351c97df2d38706/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.084946	13702	13702	13702	13701	13701	13701	13701	1270	1402	1851	51092	1101	2566
2808	Royal Splendour Face Washer - Storm Grey	ACESHOPI50	021100001157	ZZW4840	ABC2117077307	0.05	12.90	10.25		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c280351c97df2d38714/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.313945	13702	13702	13702	13701	13701	13701	13701	1273	1402	1851	51092	1101	2565
2811	Royal Splendour Face Washer - Mezzanotte Blue	ACESHOPI52	021100001152	ZZW7201	ABC2028188419	0.05	12.90	10.25		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c340351c97df2d3871a/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.524943	13702	13702	13702	13701	13701	13701	13701	1264	1402	1851	51092	1101	2565
2821	Egyptian Royale Bath towel - Viola Purple	ACESHOPI81	021100001420	ZZW6170	ABC739299543	0.05	34.90	27.72		10			0	5.50	1	100			f	25	4	34	0.64	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c530351c97df2d3872e/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.748943	13702	13702	13702	13701	13701	13701	13701	1279	1402	1855	51092	1101	2571
